id_cliente,nome_cliente,sobrenome_cliente,data_nascimento,sexo,email_cliente,aceita_receber_newsletter,celular_cliente,whatsapp,aceita_receber_mensagens,fixo_cliente,logradouro,numero,bairro,cep,estado
982,Wynne,McDougle,5/16/1973,Female,wmcdougler9@apache.org,true,297-791-8871,true,false,112-608-8952,Sullivan,1,Galicia,36215,
983,Lauryn,Ohm,4/15/1944,Female,lohmra@jiathis.com,true,652-103-2763,true,true,341-481-9684,Calypso,2266,,,
984,Marion,Vossing,10/24/1937,Male,mvossingrb@microsoft.com,true,712-973-6411,false,false,598-172-9838,Towne,7,,,
985,Humberto,Lipp,11/2/1939,Male,hlipprc@odnoklassniki.ru,false,517-756-0098,false,false,691-488-7865,Bayside,4,,,
986,Maynard,Colleran,7/18/1940,Male,mcolleranrd@dailymotion.com,true,114-166-4808,true,false,689-931-2859,Londonderry,1584,,,Île-de-France
987,Giana,Burridge,1/18/1940,Female,gburridgere@gravatar.com,true,849-117-2213,true,false,215-568-9675,Cascade,24,,,
988,Karry,Carvil,7/11/1992,Female,kcarvilrf@bluehost.com,false,499-964-2577,true,true,371-779-8436,Ilene,38,,869-6111,
989,Jaymee,Gaskoin,4/14/1941,Female,jgaskoinrg@comcast.net,true,269-199-9892,true,false,990-680-0050,Reindahl,75492,,,Île-de-France
990,Rand,MacKean,4/6/1995,Male,rmackeanrh@columbia.edu,true,390-175-2283,true,true,232-114-5143,Birchwood,28,Provincie Noord-Holland,1039,
991,Donny,Dawby,12/22/1945,Male,ddawbyri@eventbrite.com,false,971-799-3636,true,true,491-839-9813,Bonner,59,,,
992,Adrienne,Frankiewicz,6/23/1946,Female,afrankiewiczrj@businessweek.com,true,993-169-6732,false,true,260-835-8744,Kenwood,7326,,674310,
993,Jilleen,Bruty,10/24/1983,Female,jbrutyrk@engadget.com,true,847-997-3504,false,true,387-101-1658,Miller,37060,,20350,
994,Dredi,Coil,6/1/1980,Female,dcoilrl@nymag.com,true,219-230-8697,true,false,476-126-3627,Dexter,241,,,
995,Maxwell,Gersam,6/22/1973,Male,mgersamrm@tumblr.com,false,294-856-0766,true,false,376-162-2644,Becker,9721,,,
996,Danyelle,Splevins,2/22/1970,Female,dsplevinsrn@feedburner.com,false,132-693-4194,false,false,810-760-0542,Farragut,35546,,,Braga
997,Constantine,Canceller,4/7/1984,Male,ccancellerro@amazonaws.com,true,932-245-4954,false,true,887-932-2888,Marquette,22,Poitou-Charentes,16919 CEDEX 9,
998,Lorelle,Coonihan,9/24/1970,Female,lcoonihanrp@archive.org,true,736-127-1844,false,true,298-678-5049,Dennis,92964,,,
999,Marten,Swynley,10/26/1937,Male,mswynleyrq@plala.or.jp,false,248-769-3897,true,false,896-242-2729,Springs,70043,Setúbal,2855-005,
1000,Charlotte,Ashplant,5/13/1973,Genderfluid,cashplantrr@chicagotribune.com,false,415-941-7714,false,false,375-420-1956,Kedzie,5,,819-0014,
